effort,uuid,download_url
hubmap,d87b2121ee1a5777c29a69307f806328,https://assets.hubmapconsortium.org/d87b2121ee1a5777c29a69307f806328/expr.h5ad
hubmap,be9a0e3119ea00dc156eff7ca346f46e,https://assets.hubmapconsortium.org/be9a0e3119ea00dc156eff7ca346f46e/expr.h5ad
hubmap,8c5e705001d5cc1c40dbd963ad848486,https://assets.hubmapconsortium.org/8c5e705001d5cc1c40dbd963ad848486/expr.h5ad
hubmap,57054da2dbe87b93f1adb78444086963,https://assets.hubmapconsortium.org/57054da2dbe87b93f1adb78444086963/expr.h5ad
hubmap,17f67cb15e59f65e640d85d2f3866cde,https://assets.hubmapconsortium.org/17f67cb15e59f65e640d85d2f3866cde/expr.h5ad
hubmap,abcc3410656bc854cf5e0abdee3de738,https://assets.hubmapconsortium.org/abcc3410656bc854cf5e0abdee3de738/expr.h5ad
hubmap,b921c30d5077581c016d87d4f4c9ff19,https://assets.hubmapconsortium.org/b921c30d5077581c016d87d4f4c9ff19/expr.h5ad
hubmap,674116f3bb6c85dc933ea4ce6ffab05f,https://assets.hubmapconsortium.org/674116f3bb6c85dc933ea4ce6ffab05f/expr.h5ad
hubmap,2d0deacd8be70eefbdc33ac107d97e58,https://assets.hubmapconsortium.org/2d0deacd8be70eefbdc33ac107d97e58/expr.h5ad
hubmap,892b7cae1138be0b8181cca95b901628,https://assets.hubmapconsortium.org/892b7cae1138be0b8181cca95b901628/expr.h5ad
hubmap,0d1eb3d774a694b79e844987f771b183,https://assets.hubmapconsortium.org/0d1eb3d774a694b79e844987f771b183/expr.h5ad
hubmap,046251c94ea0e79ee935dd3de57e093c,https://assets.hubmapconsortium.org/046251c94ea0e79ee935dd3de57e093c/expr.h5ad
hubmap,a39f501df340b605a58dc492f51c05db,https://assets.hubmapconsortium.org/a39f501df340b605a58dc492f51c05db/expr.h5ad
hubmap,494be3179855c071121a9307e0e84683,https://assets.hubmapconsortium.org/494be3179855c071121a9307e0e84683/expr.h5ad
hubmap,84db9a72aba9ae0ef740192ad8747ee3,https://assets.hubmapconsortium.org/84db9a72aba9ae0ef740192ad8747ee3/expr.h5ad
hubmap,0929c9d0851b8824070013cb095c247c,https://assets.hubmapconsortium.org/0929c9d0851b8824070013cb095c247c/expr.h5ad
hubmap,78e90185d511ee0f6293e266a7354348,https://assets.hubmapconsortium.org/78e90185d511ee0f6293e266a7354348/expr.h5ad
hubmap,a39fed027b51d97f83cec90c63c44744,https://assets.hubmapconsortium.org/a39fed027b51d97f83cec90c63c44744/expr.h5ad
hubmap,4b16c24a3997ea8754921b0f1d60bc4d,https://assets.hubmapconsortium.org/4b16c24a3997ea8754921b0f1d60bc4d/expr.h5ad
hubmap,ee6e44b3e6cb77ef1806e722390a01a8,https://assets.hubmapconsortium.org/ee6e44b3e6cb77ef1806e722390a01a8/expr.h5ad
hubmap,5039cf8619f6f8b5b4a14af1037e1d1f,https://assets.hubmapconsortium.org/5039cf8619f6f8b5b4a14af1037e1d1f/expr.h5ad
hubmap,6c4582697caa32064baebc97cade18ef,https://assets.hubmapconsortium.org/6c4582697caa32064baebc97cade18ef/expr.h5ad
hubmap,b5ff6c347488c45deafeb6316dc7925b,https://assets.hubmapconsortium.org/b5ff6c347488c45deafeb6316dc7925b/expr.h5ad
hubmap,28d7789ef980031fb7278646fe43ffe1,https://assets.hubmapconsortium.org/28d7789ef980031fb7278646fe43ffe1/expr.h5ad
hubmap,8e2806ca447695e674889dba28506d38,https://assets.hubmapconsortium.org/8e2806ca447695e674889dba28506d38/expr.h5ad
hubmap,a95f2c79bb637141f7e6874eddc8e274,https://assets.hubmapconsortium.org/a95f2c79bb637141f7e6874eddc8e274/expr.h5ad
hubmap,ccf899abde825d51b03ad91028483ac1,https://assets.hubmapconsortium.org/ccf899abde825d51b03ad91028483ac1/expr.h5ad
hubmap,e3d2be85088ae5073758e6609167407a,https://assets.hubmapconsortium.org/e3d2be85088ae5073758e6609167407a/expr.h5ad
hubmap,fae9a1f2e7abefca2203765a3c7a5ba1,https://assets.hubmapconsortium.org/fae9a1f2e7abefca2203765a3c7a5ba1/expr.h5ad
hubmap,e010f7505632d7b6eeda25b349383149,https://assets.hubmapconsortium.org/e010f7505632d7b6eeda25b349383149/expr.h5ad
hubmap,2cd4eabca0b653af7f3b79534b2d641f,https://assets.hubmapconsortium.org/2cd4eabca0b653af7f3b79534b2d641f/expr.h5ad
hubmap,7c9e07c96d144536525b1f889acee14d,https://assets.hubmapconsortium.org/7c9e07c96d144536525b1f889acee14d/expr.h5ad
hubmap,a24771788dc2d572e267badeb701161d,https://assets.hubmapconsortium.org/a24771788dc2d572e267badeb701161d/expr.h5ad
hubmap,2c718a10905c5941d4cc134a7027f808,https://assets.hubmapconsortium.org/2c718a10905c5941d4cc134a7027f808/expr.h5ad
hubmap,9b03c4c79ef7bcd1e8992cd50ed3f482,https://assets.hubmapconsortium.org/9b03c4c79ef7bcd1e8992cd50ed3f482/expr.h5ad
hubmap,be103f95cc6c1a3e48f099d1bd149a49,https://assets.hubmapconsortium.org/be103f95cc6c1a3e48f099d1bd149a49/expr.h5ad
hubmap,fbb43e7c05d88c8700af94a32cb4e21d,https://assets.hubmapconsortium.org/fbb43e7c05d88c8700af94a32cb4e21d/expr.h5ad
hubmap,97c65df1d8fdc8d67c34a55e386fd430,https://assets.hubmapconsortium.org/97c65df1d8fdc8d67c34a55e386fd430/expr.h5ad
hubmap,8464b75a88e33b69027c39b0c3f43b2f,https://assets.hubmapconsortium.org/8464b75a88e33b69027c39b0c3f43b2f/expr.h5ad
hubmap,3ff97368165004ae9e3b799cef261a2a,https://assets.hubmapconsortium.org/3ff97368165004ae9e3b799cef261a2a/expr.h5ad
hubmap,8a5592389339a77ce7697f516aa721fe,https://assets.hubmapconsortium.org/8a5592389339a77ce7697f516aa721fe/expr.h5ad
hubmap,9aed52d22e30b893045fd1f79b3663fb,https://assets.hubmapconsortium.org/9aed52d22e30b893045fd1f79b3663fb/expr.h5ad
hubmap,c6c0cca1d093fcdb8d72bd18053a7940,https://assets.hubmapconsortium.org/c6c0cca1d093fcdb8d72bd18053a7940/expr.h5ad
hubmap,aaedb5272190e61bf557d3b0a1bc591f,https://assets.hubmapconsortium.org/aaedb5272190e61bf557d3b0a1bc591f/expr.h5ad
hubmap,0027cb59bcb4a34d5db83acaf934a9d9,https://assets.hubmapconsortium.org/0027cb59bcb4a34d5db83acaf934a9d9/expr.h5ad
hubmap,2dac500177620d78ca174c2c1d36a6c8,https://assets.hubmapconsortium.org/2dac500177620d78ca174c2c1d36a6c8/expr.h5ad
hubmap,707d72d89097af2ff75d127137e5547e,https://assets.hubmapconsortium.org/707d72d89097af2ff75d127137e5547e/expr.h5ad
hubmap,d8ec264c4660ef7053764f71ae1789d0,https://assets.hubmapconsortium.org/d8ec264c4660ef7053764f71ae1789d0/expr.h5ad
hubmap,f88e96675a3215474570083edad66e0c,https://assets.hubmapconsortium.org/f88e96675a3215474570083edad66e0c/expr.h5ad
hubmap,450581eb06aeeb66419b4007d5e86baa,https://assets.hubmapconsortium.org/450581eb06aeeb66419b4007d5e86baa/expr.h5ad
hubmap,81c50251d7f1aa85eeb6c03be44443a6,https://assets.hubmapconsortium.org/81c50251d7f1aa85eeb6c03be44443a6/expr.h5ad
hubmap,ac1d4544ab4886b851f74b2c21952378,https://assets.hubmapconsortium.org/ac1d4544ab4886b851f74b2c21952378/expr.h5ad
hubmap,3152ddcb811d362113ebb119602f2cd4,https://assets.hubmapconsortium.org/3152ddcb811d362113ebb119602f2cd4/expr.h5ad
hubmap,d171ff8d83f707ecca64ff159c7160a7,https://assets.hubmapconsortium.org/d171ff8d83f707ecca64ff159c7160a7/expr.h5ad
hubmap,00318be0b7cfa3c6ed7fbeab08fe700b,https://assets.hubmapconsortium.org/00318be0b7cfa3c6ed7fbeab08fe700b/expr.h5ad
hubmap,0110be17631ab95c722d476145feb00c,https://assets.hubmapconsortium.org/0110be17631ab95c722d476145feb00c/expr.h5ad
hubmap,911380980cd33eac5add7f72d86de146,https://assets.hubmapconsortium.org/911380980cd33eac5add7f72d86de146/expr.h5ad
hubmap,4c435d2297941eafda7fe30f327f88ec,https://assets.hubmapconsortium.org/4c435d2297941eafda7fe30f327f88ec/expr.h5ad
hubmap,2ee93cd3a39b317d58d3f308281a943e,https://assets.hubmapconsortium.org/2ee93cd3a39b317d58d3f308281a943e/expr.h5ad
hubmap,4b3d4efca2e64a650e943c7bf63f9830,https://assets.hubmapconsortium.org/4b3d4efca2e64a650e943c7bf63f9830/expr.h5ad
hubmap,6b5d4d3a6af69a3bb82c4768cd24396c,https://assets.hubmapconsortium.org/6b5d4d3a6af69a3bb82c4768cd24396c/expr.h5ad
hubmap,d1d10cfa18d059a96365998fe6406ca9,https://assets.hubmapconsortium.org/d1d10cfa18d059a96365998fe6406ca9/expr.h5ad
hubmap,bea165f25091d0d420bd9fe0c6211a95,https://assets.hubmapconsortium.org/bea165f25091d0d420bd9fe0c6211a95/expr.h5ad
hubmap,a48ab0bf5d8084da24859c4e64336e9c,https://assets.hubmapconsortium.org/a48ab0bf5d8084da24859c4e64336e9c/expr.h5ad
hubmap,4348d5cf6485b949381a1c3358ab3f23,https://assets.hubmapconsortium.org/4348d5cf6485b949381a1c3358ab3f23/expr.h5ad
hubmap,ec7ebe15feec075a0299979b0350dd3a,https://assets.hubmapconsortium.org/ec7ebe15feec075a0299979b0350dd3a/expr.h5ad
hubmap,7ed80889944d7b0276e84f179090d622,https://assets.hubmapconsortium.org/7ed80889944d7b0276e84f179090d622/expr.h5ad
hubmap,dc4f4778dd04263c0660addcc93b3807,https://assets.hubmapconsortium.org/dc4f4778dd04263c0660addcc93b3807/expr.h5ad
hubmap,b0f51c557f05bcff69c9eed090c93b79,https://assets.hubmapconsortium.org/b0f51c557f05bcff69c9eed090c93b79/expr.h5ad
hubmap,2d8b8b5f4cf8b1f955b1b823ae9a9441,https://assets.hubmapconsortium.org/2d8b8b5f4cf8b1f955b1b823ae9a9441/expr.h5ad
hubmap,e5f7a14d93659bd0b8dc2819ffa9bc4b,https://assets.hubmapconsortium.org/e5f7a14d93659bd0b8dc2819ffa9bc4b/expr.h5ad
hubmap,173de2e80adf6a73ac8cff5ccce20dfc,https://assets.hubmapconsortium.org/173de2e80adf6a73ac8cff5ccce20dfc/expr.h5ad
hubmap,5a5ca03fa623602d9a859224aa40ace4,https://assets.hubmapconsortium.org/5a5ca03fa623602d9a859224aa40ace4/expr.h5ad
hubmap,fcd7a8d45be34fdccb8fa400ea81a331,https://assets.hubmapconsortium.org/fcd7a8d45be34fdccb8fa400ea81a331/expr.h5ad
hubmap,f71249f6e349fb9a99a3d4f08541cab4,https://assets.hubmapconsortium.org/f71249f6e349fb9a99a3d4f08541cab4/expr.h5ad
hubmap,0b590c9e3a62178da592e85572e2f1bf,https://assets.hubmapconsortium.org/0b590c9e3a62178da592e85572e2f1bf/expr.h5ad
hubmap,10b22d398b548c141167d4d9c4cbd79e,https://assets.hubmapconsortium.org/10b22d398b548c141167d4d9c4cbd79e/expr.h5ad
hubmap,9a36e5319429ec6aca5a8a9fef401929,https://assets.hubmapconsortium.org/9a36e5319429ec6aca5a8a9fef401929/expr.h5ad
hubmap,59249f23ecdcc975c90de9a1956a5285,https://assets.hubmapconsortium.org/59249f23ecdcc975c90de9a1956a5285/expr.h5ad
hubmap,254801a318687281ba3e473569d89a45,https://assets.hubmapconsortium.org/254801a318687281ba3e473569d89a45/expr.h5ad
hubmap,72fd0d8256cd9d9e9d0c75ed7b4431cc,https://assets.hubmapconsortium.org/72fd0d8256cd9d9e9d0c75ed7b4431cc/expr.h5ad
hubmap,4a535055190943788c69d672ba1c8a71,https://assets.hubmapconsortium.org/4a535055190943788c69d672ba1c8a71/expr.h5ad
hubmap,ffade7fd19cebd25cd9a9fab2111cb09,https://assets.hubmapconsortium.org/ffade7fd19cebd25cd9a9fab2111cb09/expr.h5ad
hubmap,52ec5e111357f8fdd4ab2a3c5790cf4e,https://assets.hubmapconsortium.org/52ec5e111357f8fdd4ab2a3c5790cf4e/expr.h5ad
hubmap,aeaaa0536b87935ad50cf69f1a0c3b1a,https://assets.hubmapconsortium.org/aeaaa0536b87935ad50cf69f1a0c3b1a/expr.h5ad
hubmap,a1d17fdd270a69c813b872a927dfa5f3,https://assets.hubmapconsortium.org/a1d17fdd270a69c813b872a927dfa5f3/expr.h5ad
hubmap,9e91d1be412466551533cce5594450cb,https://assets.hubmapconsortium.org/9e91d1be412466551533cce5594450cb/expr.h5ad
hubmap,377df3da484d29fdde20ec020a76ba1b,https://assets.hubmapconsortium.org/377df3da484d29fdde20ec020a76ba1b/expr.h5ad
hubmap,b3d66a3ef05dcca3984087b155c6e915,https://assets.hubmapconsortium.org/b3d66a3ef05dcca3984087b155c6e915/expr.h5ad
hubmap,c3e09a5698adbd3308d75c91eb7ff802,https://assets.hubmapconsortium.org/c3e09a5698adbd3308d75c91eb7ff802/expr.h5ad
hubmap,2639e9e8488edddde275491cdbaae662,https://assets.hubmapconsortium.org/2639e9e8488edddde275491cdbaae662/expr.h5ad
hubmap,b2ab05f290c0740c3198f020cd70e78d,https://assets.hubmapconsortium.org/b2ab05f290c0740c3198f020cd70e78d/expr.h5ad
hubmap,2bd350c08997ecfec9c22f453cf4e6af,https://assets.hubmapconsortium.org/2bd350c08997ecfec9c22f453cf4e6af/expr.h5ad
hubmap,453b06e1f62ec3e54d8380e4e974a5a5,https://assets.hubmapconsortium.org/453b06e1f62ec3e54d8380e4e974a5a5/expr.h5ad
hubmap,293d9f9a1a076c616ed91d7251ec831c,https://assets.hubmapconsortium.org/293d9f9a1a076c616ed91d7251ec831c/expr.h5ad
hubmap,53fe8a84564b313d4e8ee90f337129dc,https://assets.hubmapconsortium.org/53fe8a84564b313d4e8ee90f337129dc/expr.h5ad
hubmap,69ede86e15f4c129ca8eff2bb9940b36,https://assets.hubmapconsortium.org/69ede86e15f4c129ca8eff2bb9940b36/expr.h5ad
hubmap,e7b70f4c1b3cb934e45fc4114a4fca28,https://assets.hubmapconsortium.org/e7b70f4c1b3cb934e45fc4114a4fca28/expr.h5ad
hubmap,781a16848177ef6567d4963a0eb9fb0a,https://assets.hubmapconsortium.org/781a16848177ef6567d4963a0eb9fb0a/expr.h5ad
hubmap,c81b0dc9d16eb825a7d6bce6e1b3678f,https://assets.hubmapconsortium.org/c81b0dc9d16eb825a7d6bce6e1b3678f/expr.h5ad
hubmap,2a4bc7e02193ed50cc8d692db06f042d,https://assets.hubmapconsortium.org/2a4bc7e02193ed50cc8d692db06f042d/expr.h5ad
hubmap,dd648e4648238b25a7d1062669ea89af,https://assets.hubmapconsortium.org/dd648e4648238b25a7d1062669ea89af/expr.h5ad
hubmap,39d51c436734e5750bf84553ef7eaf85,https://assets.hubmapconsortium.org/39d51c436734e5750bf84553ef7eaf85/expr.h5ad
hubmap,b23c6f176280ad4c9fe8f74509cb6cf6,https://assets.hubmapconsortium.org/b23c6f176280ad4c9fe8f74509cb6cf6/expr.h5ad
hubmap,29596bee3f70b2bfc89d184fe38a3daa,https://assets.hubmapconsortium.org/29596bee3f70b2bfc89d184fe38a3daa/expr.h5ad
hubmap,cd0ad2f9ed2f896e682ecacfbdac01ab,https://assets.hubmapconsortium.org/cd0ad2f9ed2f896e682ecacfbdac01ab/expr.h5ad
hubmap,6f289cf6ba3614682e8d5f6c8e93ebb1,https://assets.hubmapconsortium.org/6f289cf6ba3614682e8d5f6c8e93ebb1/expr.h5ad
hubmap,51bfd85763954248725ebf69f0dde5eb,https://assets.hubmapconsortium.org/51bfd85763954248725ebf69f0dde5eb/expr.h5ad
hubmap,277152f17b5a2f308820ab4d85c5a426,https://assets.hubmapconsortium.org/277152f17b5a2f308820ab4d85c5a426/expr.h5ad
hubmap,6e1db473492095ccc2f1393d7259b9c0,https://assets.hubmapconsortium.org/6e1db473492095ccc2f1393d7259b9c0/expr.h5ad
hubmap,dab09765ac710804749b195462381b32,https://assets.hubmapconsortium.org/dab09765ac710804749b195462381b32/expr.h5ad
hubmap,ad312fba7d484a57f4a9b0d05977b521,https://assets.hubmapconsortium.org/ad312fba7d484a57f4a9b0d05977b521/expr.h5ad
hubmap,319aafd9420a0c1c6f175d6a2ef060a9,https://assets.hubmapconsortium.org/319aafd9420a0c1c6f175d6a2ef060a9/expr.h5ad
hubmap,dbe24793ebc30c47e241150cccf4b0d1,https://assets.hubmapconsortium.org/dbe24793ebc30c47e241150cccf4b0d1/expr.h5ad
hubmap,148d6445ed0cda5cabae377829013b4c,https://assets.hubmapconsortium.org/148d6445ed0cda5cabae377829013b4c/expr.h5ad
hubmap,35234b5e3eda236bb80ef3722da366f7,https://assets.hubmapconsortium.org/35234b5e3eda236bb80ef3722da366f7/expr.h5ad
hubmap,32b783576b6c88fec03f5e5988e3effa,https://assets.hubmapconsortium.org/32b783576b6c88fec03f5e5988e3effa/expr.h5ad
hubmap,ced1599b71875ead46a41286ce67ba53,https://assets.hubmapconsortium.org/ced1599b71875ead46a41286ce67ba53/expr.h5ad
hubmap,853ab5348f619043ab2f997ac8ae14f0,https://assets.hubmapconsortium.org/853ab5348f619043ab2f997ac8ae14f0/expr.h5ad
hubmap,d0f164331f53f745cfa3e67bf3feb22d,https://assets.hubmapconsortium.org/d0f164331f53f745cfa3e67bf3feb22d/expr.h5ad
hubmap,b07a1fb96ddc2d4119e1f9a73d9c0a6a,https://assets.hubmapconsortium.org/b07a1fb96ddc2d4119e1f9a73d9c0a6a/expr.h5ad
hubmap,2eca1430db3b9a4129bff717925fe932,https://assets.hubmapconsortium.org/2eca1430db3b9a4129bff717925fe932/expr.h5ad
hubmap,2ae126ab16c264352b2d3d2607236b97,https://assets.hubmapconsortium.org/2ae126ab16c264352b2d3d2607236b97/expr.h5ad
hubmap,feea9accbe57b7a052563895ac543d91,https://assets.hubmapconsortium.org/feea9accbe57b7a052563895ac543d91/expr.h5ad
hubmap,224e01ccfc20977ee5a6a6a5b96aa7d7,https://assets.hubmapconsortium.org/224e01ccfc20977ee5a6a6a5b96aa7d7/expr.h5ad
hubmap,fd0b0c1d050010de3520492147aacef4,https://assets.hubmapconsortium.org/fd0b0c1d050010de3520492147aacef4/expr.h5ad
hubmap,8adfc58a225049fb0884a8289d560534,https://assets.hubmapconsortium.org/8adfc58a225049fb0884a8289d560534/expr.h5ad
hubmap,578f1282276ddc1cc4c4817e4950f13c,https://assets.hubmapconsortium.org/578f1282276ddc1cc4c4817e4950f13c/expr.h5ad
hubmap,d0c1bd09443c301413f44f7108d20e08,https://assets.hubmapconsortium.org/d0c1bd09443c301413f44f7108d20e08/expr.h5ad
hubmap,985b97a1645baa3d7dffd4c0e13adbb6,https://assets.hubmapconsortium.org/985b97a1645baa3d7dffd4c0e13adbb6/expr.h5ad
hubmap,0cecd7cf1da6f81d3654c1712a5d61a2,https://assets.hubmapconsortium.org/0cecd7cf1da6f81d3654c1712a5d61a2/expr.h5ad
hubmap,ccbad4ffd323265937b842ea36ada4ad,https://assets.hubmapconsortium.org/ccbad4ffd323265937b842ea36ada4ad/expr.h5ad
hubmap,5d333ab22f05d83c6a5ba4848a50b058,https://assets.hubmapconsortium.org/5d333ab22f05d83c6a5ba4848a50b058/expr.h5ad
hubmap,24f6fc63d7f0444d459de7f419701e86,https://assets.hubmapconsortium.org/24f6fc63d7f0444d459de7f419701e86/expr.h5ad
hubmap,c4e25650154392f961b667bb5e340093,https://assets.hubmapconsortium.org/c4e25650154392f961b667bb5e340093/expr.h5ad
hubmap,a6bfa5ab516fcc24137cdd3ce3971e2c,https://assets.hubmapconsortium.org/a6bfa5ab516fcc24137cdd3ce3971e2c/expr.h5ad
hubmap,ed630484e46ea49b319c0e1f92140059,https://assets.hubmapconsortium.org/ed630484e46ea49b319c0e1f92140059/expr.h5ad
