effort,uuid,download_url
hubmap,bc26df5c01b624841a51e60cd8229c51,https://assets.hubmapconsortium.org/bc26df5c01b624841a51e60cd8229c51/expr.h5ad
hubmap,ba3081716f3fa98a1670b0864c5115ff,https://assets.hubmapconsortium.org/ba3081716f3fa98a1670b0864c5115ff/expr.h5ad
hubmap,0b0ef5c2b8786644f0b6bdef1c1d7a4f,https://assets.hubmapconsortium.org/0b0ef5c2b8786644f0b6bdef1c1d7a4f/expr.h5ad
hubmap,018a905cdbdff684760859f594d3fd77,https://assets.hubmapconsortium.org/018a905cdbdff684760859f594d3fd77/expr.h5ad
hubmap,9457860c1b69f7ec3e51a6b648eabf13,https://assets.hubmapconsortium.org/9457860c1b69f7ec3e51a6b648eabf13/expr.h5ad
hubmap,baf7cfd920bea2bbc0b6cd7d00ec1789,https://assets.hubmapconsortium.org/baf7cfd920bea2bbc0b6cd7d00ec1789/expr.h5ad
hubmap,7d70a4deb9e2f0592f0c56e20ca91169,https://assets.hubmapconsortium.org/7d70a4deb9e2f0592f0c56e20ca91169/expr.h5ad
hubmap,ec9405ca3fa9c22273927f0d57c8cc97,https://assets.hubmapconsortium.org/ec9405ca3fa9c22273927f0d57c8cc97/expr.h5ad
hubmap,85fa094cbdb29173e0a3463dce0790fc,https://assets.hubmapconsortium.org/85fa094cbdb29173e0a3463dce0790fc/expr.h5ad
hubmap,3e6bdf82a2c9fb71ee98dff673b505af,https://assets.hubmapconsortium.org/3e6bdf82a2c9fb71ee98dff673b505af/expr.h5ad
hubmap,e65175561b4b17da5352e3837aa0e497,https://assets.hubmapconsortium.org/e65175561b4b17da5352e3837aa0e497/expr.h5ad
hubmap,cdf9127efdfc96189845c35244d4d8ab,https://assets.hubmapconsortium.org/cdf9127efdfc96189845c35244d4d8ab/expr.h5ad
hubmap,37ccf28cb5c06e8ba076f587ee4e50be,https://assets.hubmapconsortium.org/37ccf28cb5c06e8ba076f587ee4e50be/expr.h5ad
hubmap,4369a119a9c06ea304003a5c3cb3a2e0,https://assets.hubmapconsortium.org/4369a119a9c06ea304003a5c3cb3a2e0/expr.h5ad
hubmap,a69367866979f878635b2b665a6a7e0c,https://assets.hubmapconsortium.org/a69367866979f878635b2b665a6a7e0c/expr.h5ad
hubmap,6d0f1254dec32a06e210b9e22367bd43,https://assets.hubmapconsortium.org/6d0f1254dec32a06e210b9e22367bd43/expr.h5ad
hubmap,dd3e6da115fd13eee62d9a4fba2324ae,https://assets.hubmapconsortium.org/dd3e6da115fd13eee62d9a4fba2324ae/expr.h5ad
hubmap,e901621d0400c18d3d69decd46a82c84,https://assets.hubmapconsortium.org/e901621d0400c18d3d69decd46a82c84/expr.h5ad
hubmap,434fbc55d458dc4e06da9ba4961f3840,https://assets.hubmapconsortium.org/434fbc55d458dc4e06da9ba4961f3840/expr.h5ad
hubmap,26e1f2991c6f67fa10e9670f1bc0da6a,https://assets.hubmapconsortium.org/26e1f2991c6f67fa10e9670f1bc0da6a/expr.h5ad
hubmap,174c43df28ab2ab737471d00a65d7730,https://assets.hubmapconsortium.org/174c43df28ab2ab737471d00a65d7730/expr.h5ad
hubmap,e7bdf34c4da9f1d880f2615226e9713d,https://assets.hubmapconsortium.org/e7bdf34c4da9f1d880f2615226e9713d/expr.h5ad
hubmap,a5729f859fc944c76f77fc74a1710e3b,https://assets.hubmapconsortium.org/a5729f859fc944c76f77fc74a1710e3b/expr.h5ad
hubmap,bf1896efe41bb1b17eee3bd77072454d,https://assets.hubmapconsortium.org/bf1896efe41bb1b17eee3bd77072454d/expr.h5ad
hubmap,f9848244883f6c70972acef16680431a,https://assets.hubmapconsortium.org/f9848244883f6c70972acef16680431a/expr.h5ad
hubmap,5ee240959c96b49d960702755478b9fc,https://assets.hubmapconsortium.org/5ee240959c96b49d960702755478b9fc/expr.h5ad
hubmap,4993c999ed4f821f434401ec29f05e39,https://assets.hubmapconsortium.org/4993c999ed4f821f434401ec29f05e39/expr.h5ad
hubmap,f412e76986c1012ea9589d545ed8f043,https://assets.hubmapconsortium.org/f412e76986c1012ea9589d545ed8f043/expr.h5ad
hubmap,5137facf6f24b87d325b886ec8e5fb1f,https://assets.hubmapconsortium.org/5137facf6f24b87d325b886ec8e5fb1f/expr.h5ad
hubmap,d67c61063b82f6479e93133bdd8949fb,https://assets.hubmapconsortium.org/d67c61063b82f6479e93133bdd8949fb/expr.h5ad
hubmap,3d0bf870aaa607cd0bd0146a461ea0ac,https://assets.hubmapconsortium.org/3d0bf870aaa607cd0bd0146a461ea0ac/expr.h5ad
hubmap,069a6930776ca28f8e10c3781aa13b56,https://assets.hubmapconsortium.org/069a6930776ca28f8e10c3781aa13b56/expr.h5ad
hubmap,bbcad31a55b1710dd5f889be8f63b62b,https://assets.hubmapconsortium.org/bbcad31a55b1710dd5f889be8f63b62b/expr.h5ad
hubmap,d1e9f509063984326570cf603c5654f2,https://assets.hubmapconsortium.org/d1e9f509063984326570cf603c5654f2/expr.h5ad
hubmap,27db7c3986c56c8ce03e71779e7ce698,https://assets.hubmapconsortium.org/27db7c3986c56c8ce03e71779e7ce698/expr.h5ad
hubmap,0db9481caed92aec4cddc606108692d5,https://assets.hubmapconsortium.org/0db9481caed92aec4cddc606108692d5/expr.h5ad
hubmap,8cdb42ed1194255c74c8462b99bbd7ef,https://assets.hubmapconsortium.org/8cdb42ed1194255c74c8462b99bbd7ef/expr.h5ad
hubmap,fee4cf0e7da557d3ef5c535b5417ed7a,https://assets.hubmapconsortium.org/fee4cf0e7da557d3ef5c535b5417ed7a/expr.h5ad
hubmap,c616de3ce57804ede2dd519a1c8addf2,https://assets.hubmapconsortium.org/c616de3ce57804ede2dd519a1c8addf2/expr.h5ad
hubmap,3f3d9117172a7ebda1a57b2d871ce1be,https://assets.hubmapconsortium.org/3f3d9117172a7ebda1a57b2d871ce1be/expr.h5ad
hubmap,044b28971204366347e7ed0b7ef0c279,https://assets.hubmapconsortium.org/044b28971204366347e7ed0b7ef0c279/expr.h5ad
hubmap,11678046b4e78f95762acc47d3074dc5,https://assets.hubmapconsortium.org/11678046b4e78f95762acc47d3074dc5/expr.h5ad
hubmap,22684b9011fc5aea5cb3f89670a461e8,https://assets.hubmapconsortium.org/22684b9011fc5aea5cb3f89670a461e8/expr.h5ad
hubmap,07b9f36478e22bf820ac6a084e01bf94,https://assets.hubmapconsortium.org/07b9f36478e22bf820ac6a084e01bf94/expr.h5ad
hubmap,bba1f664447f3bf1bccb0b6ebf2f61ad,https://assets.hubmapconsortium.org/bba1f664447f3bf1bccb0b6ebf2f61ad/expr.h5ad
hubmap,949827f25f423d54663f09596351795d,https://assets.hubmapconsortium.org/949827f25f423d54663f09596351795d/expr.h5ad
hubmap,56cbda4789f04d79c0c3dffe21816d48,https://assets.hubmapconsortium.org/56cbda4789f04d79c0c3dffe21816d48/expr.h5ad
hubmap,3c1b10bc912c60c9afc36b7423695236,https://assets.hubmapconsortium.org/3c1b10bc912c60c9afc36b7423695236/expr.h5ad
hubmap,d655e506e3e07f345c65c3cc90d045e2,https://assets.hubmapconsortium.org/d655e506e3e07f345c65c3cc90d045e2/expr.h5ad
hubmap,0b7015a55e38bd43b6cd6f58ddeb9059,https://assets.hubmapconsortium.org/0b7015a55e38bd43b6cd6f58ddeb9059/expr.h5ad
hubmap,d48b7990d638dbede870ae9c1976e475,https://assets.hubmapconsortium.org/d48b7990d638dbede870ae9c1976e475/expr.h5ad
hubmap,fbfdd102ecd60d7cf9d3da8c3d83a5c4,https://assets.hubmapconsortium.org/fbfdd102ecd60d7cf9d3da8c3d83a5c4/expr.h5ad
hubmap,ff5d0d740fea8963e91f2e35c0a85596,https://assets.hubmapconsortium.org/ff5d0d740fea8963e91f2e35c0a85596/expr.h5ad
hubmap,8b65acdfecc504e9a96c84643c3ab02c,https://assets.hubmapconsortium.org/8b65acdfecc504e9a96c84643c3ab02c/expr.h5ad
hubmap,f3a05f31c6ea4e2315bc66ff468a5a0a,https://assets.hubmapconsortium.org/f3a05f31c6ea4e2315bc66ff468a5a0a/expr.h5ad
hubmap,92248f72d47b916a2027085ec1b8e996,https://assets.hubmapconsortium.org/92248f72d47b916a2027085ec1b8e996/expr.h5ad
hubmap,62efbe0a6abd0bcf53ab9ab29e7cd73f,https://assets.hubmapconsortium.org/62efbe0a6abd0bcf53ab9ab29e7cd73f/expr.h5ad
hubmap,561a82705c7e21278e4e2dcd14416020,https://assets.hubmapconsortium.org/561a82705c7e21278e4e2dcd14416020/expr.h5ad
hubmap,b1a0bb5adb99161eb40f977358187c6d,https://assets.hubmapconsortium.org/b1a0bb5adb99161eb40f977358187c6d/expr.h5ad
hubmap,0bcea0ab24e8bc5b0529b6f4d899ddad,https://assets.hubmapconsortium.org/0bcea0ab24e8bc5b0529b6f4d899ddad/expr.h5ad
hubmap,ca35382d67c90d4d9bca1ee16526b1d3,https://assets.hubmapconsortium.org/ca35382d67c90d4d9bca1ee16526b1d3/expr.h5ad
hubmap,faa1acc13943ee9d365b6cc6a3ea889f,https://assets.hubmapconsortium.org/faa1acc13943ee9d365b6cc6a3ea889f/expr.h5ad
hubmap,c9dc77f1af928cc38b911333b5c79ce3,https://assets.hubmapconsortium.org/c9dc77f1af928cc38b911333b5c79ce3/expr.h5ad
hubmap,9305d53ae8c0dd565a088cd45f20e0c8,https://assets.hubmapconsortium.org/9305d53ae8c0dd565a088cd45f20e0c8/expr.h5ad
hubmap,a56498f8e577a6caed934c83cbbb0bb3,https://assets.hubmapconsortium.org/a56498f8e577a6caed934c83cbbb0bb3/expr.h5ad
hubmap,2d3dbd5e5a3d9d5cfc7a46f06815a4eb,https://assets.hubmapconsortium.org/2d3dbd5e5a3d9d5cfc7a46f06815a4eb/expr.h5ad
hubmap,266d58d22549461cd454c32084b9f7fe,https://assets.hubmapconsortium.org/266d58d22549461cd454c32084b9f7fe/expr.h5ad
hubmap,6cd657565c709c832300336899a1e1ec,https://assets.hubmapconsortium.org/6cd657565c709c832300336899a1e1ec/expr.h5ad
hubmap,79f087ae551dd72997f174646bb0d5e0,https://assets.hubmapconsortium.org/79f087ae551dd72997f174646bb0d5e0/expr.h5ad
hubmap,5908774e08f8a32737cdfe70e868a944,https://assets.hubmapconsortium.org/5908774e08f8a32737cdfe70e868a944/expr.h5ad
hubmap,846e56ed969922f1cb7a81619b175620,https://assets.hubmapconsortium.org/846e56ed969922f1cb7a81619b175620/expr.h5ad
hubmap,56060793c38c82d8c312e5e05d5d189b,https://assets.hubmapconsortium.org/56060793c38c82d8c312e5e05d5d189b/expr.h5ad
hubmap,a19973065eec1489f4d6a308e73da275,https://assets.hubmapconsortium.org/a19973065eec1489f4d6a308e73da275/expr.h5ad
hubmap,4e372aa4f8cfce62f2663c5ef810409a,https://assets.hubmapconsortium.org/4e372aa4f8cfce62f2663c5ef810409a/expr.h5ad
hubmap,237b8f24c23821690519af862cf25a9f,https://assets.hubmapconsortium.org/237b8f24c23821690519af862cf25a9f/expr.h5ad
hubmap,176edb4b0e16059522f6f087576fbeec,https://assets.hubmapconsortium.org/176edb4b0e16059522f6f087576fbeec/expr.h5ad
hubmap,fb94e862fe33f171de6e07d2d207d0de,https://assets.hubmapconsortium.org/fb94e862fe33f171de6e07d2d207d0de/expr.h5ad
hubmap,0910bfd40695181a73e5059909e46cda,https://assets.hubmapconsortium.org/0910bfd40695181a73e5059909e46cda/expr.h5ad
hubmap,b0c09583b2a1b3c82eddce71706dba4b,https://assets.hubmapconsortium.org/b0c09583b2a1b3c82eddce71706dba4b/expr.h5ad
hubmap,30a94db595b402bd813b020b0c51e233,https://assets.hubmapconsortium.org/30a94db595b402bd813b020b0c51e233/expr.h5ad
hubmap,f0d9d828d7d1e61289d72e52fafafafa,https://assets.hubmapconsortium.org/f0d9d828d7d1e61289d72e52fafafafa/expr.h5ad
hubmap,0a21f3fa27109790483f2a0729be53de,https://assets.hubmapconsortium.org/0a21f3fa27109790483f2a0729be53de/expr.h5ad
hubmap,4c4a3047474bf43ea46ca99157c460e1,https://assets.hubmapconsortium.org/4c4a3047474bf43ea46ca99157c460e1/expr.h5ad
hubmap,6fdfde6f88e34294b3cd58e070ebcba2,https://assets.hubmapconsortium.org/6fdfde6f88e34294b3cd58e070ebcba2/expr.h5ad
hubmap,aa97a7c3e11e210bfa1629ee467bdcf6,https://assets.hubmapconsortium.org/aa97a7c3e11e210bfa1629ee467bdcf6/expr.h5ad
hubmap,6751b407aa567865e4aa0bff3bd80a78,https://assets.hubmapconsortium.org/6751b407aa567865e4aa0bff3bd80a78/expr.h5ad
hubmap,04968c1fe0149ee367b0e53af55763e4,https://assets.hubmapconsortium.org/04968c1fe0149ee367b0e53af55763e4/expr.h5ad
hubmap,7b99b447ffc977a3f6f890d32c7238b3,https://assets.hubmapconsortium.org/7b99b447ffc977a3f6f890d32c7238b3/expr.h5ad
hubmap,5c57b3574a103e4990c8ed54cd82c6e6,https://assets.hubmapconsortium.org/5c57b3574a103e4990c8ed54cd82c6e6/expr.h5ad
hubmap,b1ac71625c1aba9d819fae1725c27a42,https://assets.hubmapconsortium.org/b1ac71625c1aba9d819fae1725c27a42/expr.h5ad
hubmap,2107df00633f703d39e1ec74c271a9e5,https://assets.hubmapconsortium.org/2107df00633f703d39e1ec74c271a9e5/expr.h5ad
hubmap,c6bb00096b0cf40751f9d6003fb730c7,https://assets.hubmapconsortium.org/c6bb00096b0cf40751f9d6003fb730c7/expr.h5ad
hubmap,cae2beaf3926759549dbf4128d6b5ebd,https://assets.hubmapconsortium.org/cae2beaf3926759549dbf4128d6b5ebd/expr.h5ad
hubmap,67c6b239cf0986423273c874dd8c5e66,https://assets.hubmapconsortium.org/67c6b239cf0986423273c874dd8c5e66/expr.h5ad
hubmap,39e55aa4b6953651230feff506c00fec,https://assets.hubmapconsortium.org/39e55aa4b6953651230feff506c00fec/expr.h5ad
hubmap,81d8286998779f11d424210f19276941,https://assets.hubmapconsortium.org/81d8286998779f11d424210f19276941/expr.h5ad
hubmap,061b6c8f8e76f9be125f0f93e7734642,https://assets.hubmapconsortium.org/061b6c8f8e76f9be125f0f93e7734642/expr.h5ad
hubmap,47015df8ab7615a9ce26098d88196dde,https://assets.hubmapconsortium.org/47015df8ab7615a9ce26098d88196dde/expr.h5ad
hubmap,ae24a29456fe677fcb97a4468eba922a,https://assets.hubmapconsortium.org/ae24a29456fe677fcb97a4468eba922a/expr.h5ad
hubmap,bdff59f6f549116da3f6f8e005409a5c,https://assets.hubmapconsortium.org/bdff59f6f549116da3f6f8e005409a5c/expr.h5ad
hubmap,1d91e74d48a309724ede35bdb33b5eb2,https://assets.hubmapconsortium.org/1d91e74d48a309724ede35bdb33b5eb2/expr.h5ad
hubmap,bca0d1d7fcb2bdcde16a31d1484e83e5,https://assets.hubmapconsortium.org/bca0d1d7fcb2bdcde16a31d1484e83e5/expr.h5ad
hubmap,08c1aa2e74700e1170fc9218ae255992,https://assets.hubmapconsortium.org/08c1aa2e74700e1170fc9218ae255992/expr.h5ad
hubmap,391061b538480d6d630bdfec283c0293,https://assets.hubmapconsortium.org/391061b538480d6d630bdfec283c0293/expr.h5ad
hubmap,8d631eee88855ac59155edca2a3bc1ca,https://assets.hubmapconsortium.org/8d631eee88855ac59155edca2a3bc1ca/expr.h5ad
hubmap,a4f451556fc95c931873fd53a2ff315c,https://assets.hubmapconsortium.org/a4f451556fc95c931873fd53a2ff315c/expr.h5ad
hubmap,6c57274e7a40413dc042ec32442a228b,https://assets.hubmapconsortium.org/6c57274e7a40413dc042ec32442a228b/expr.h5ad
hubmap,5e919343564577bb99b140142061fd5f,https://assets.hubmapconsortium.org/5e919343564577bb99b140142061fd5f/expr.h5ad
hubmap,4e9a64e657cca28ad36bd2c62693b6e0,https://assets.hubmapconsortium.org/4e9a64e657cca28ad36bd2c62693b6e0/expr.h5ad
hubmap,d1af36911148fdd7001fd4eebe7222f1,https://assets.hubmapconsortium.org/d1af36911148fdd7001fd4eebe7222f1/expr.h5ad
hubmap,4b5dc6d04aa30a6eb0b224a7ab7d03b3,https://assets.hubmapconsortium.org/4b5dc6d04aa30a6eb0b224a7ab7d03b3/expr.h5ad
hubmap,69e35548d14ef026c46ddbab31f761da,https://assets.hubmapconsortium.org/69e35548d14ef026c46ddbab31f761da/expr.h5ad
hubmap,2e4ae8b2f845f62e77cea46ef074981c,https://assets.hubmapconsortium.org/2e4ae8b2f845f62e77cea46ef074981c/expr.h5ad
hubmap,7017034c816444f6acb469834e53344f,https://assets.hubmapconsortium.org/7017034c816444f6acb469834e53344f/expr.h5ad
hubmap,5d111a1db2f18d507d23e79b993e1e4a,https://assets.hubmapconsortium.org/5d111a1db2f18d507d23e79b993e1e4a/expr.h5ad
hubmap,d363e6062d4962bc7ef44d1d94afec62,https://assets.hubmapconsortium.org/d363e6062d4962bc7ef44d1d94afec62/expr.h5ad
hubmap,41dab04d801d21bfc99328c9e249cc68,https://assets.hubmapconsortium.org/41dab04d801d21bfc99328c9e249cc68/expr.h5ad
hubmap,9bc5d8fc743fd4dd610586ca720976f1,https://assets.hubmapconsortium.org/9bc5d8fc743fd4dd610586ca720976f1/expr.h5ad
hubmap,13d882fbeae970f8fb08a6f0b76bf127,https://assets.hubmapconsortium.org/13d882fbeae970f8fb08a6f0b76bf127/expr.h5ad
hubmap,3de525fe3e5718f297e8d62e037a042d,https://assets.hubmapconsortium.org/3de525fe3e5718f297e8d62e037a042d/expr.h5ad
hubmap,33b9c54d7c295897826e1e5271d4fc24,https://assets.hubmapconsortium.org/33b9c54d7c295897826e1e5271d4fc24/expr.h5ad
sennet,f05caff8a85ce1be82a4e2fef3f567ed,https://assets.api.sennetconsortium.org/f05caff8a85ce1be82a4e2fef3f567ed/expr.h5ad
sennet,939b748d576fe45f5b236f86a068d2e8,https://assets.api.sennetconsortium.org/939b748d576fe45f5b236f86a068d2e8/expr.h5ad
sennet,ae5d324e38aedcda9ab2aba5f1267e6f,https://assets.api.sennetconsortium.org/ae5d324e38aedcda9ab2aba5f1267e6f/expr.h5ad
sennet,6c9e01946c3a2c8fbbb77d0d52631386,https://assets.api.sennetconsortium.org/6c9e01946c3a2c8fbbb77d0d52631386/expr.h5ad
sennet,7c0457b5cbb0c6b068dcd1b013a33716,https://assets.api.sennetconsortium.org/7c0457b5cbb0c6b068dcd1b013a33716/expr.h5ad
sennet,1ffd4842e6a1643f538f42eb7fff5bbc,https://assets.api.sennetconsortium.org/1ffd4842e6a1643f538f42eb7fff5bbc/expr.h5ad
sennet,8b8daa4e2cebc3c7329e664ee9af9819,https://assets.api.sennetconsortium.org/8b8daa4e2cebc3c7329e664ee9af9819/expr.h5ad
sennet,b85a26a7920ad7444b53f3145181402c,https://assets.api.sennetconsortium.org/b85a26a7920ad7444b53f3145181402c/expr.h5ad
sennet,fd80ead9309975aa3ffd4d8456a7706f,https://assets.api.sennetconsortium.org/fd80ead9309975aa3ffd4d8456a7706f/expr.h5ad
sennet,1ac5a9f8b1533e3b08d3042bce58c938,https://assets.api.sennetconsortium.org/1ac5a9f8b1533e3b08d3042bce58c938/expr.h5ad
sennet,2f26357b4ba8bbe545c77ee9f91cafda,https://assets.api.sennetconsortium.org/2f26357b4ba8bbe545c77ee9f91cafda/expr.h5ad
sennet,55b89760a86cf5097aeac1d22e72c406,https://assets.api.sennetconsortium.org/55b89760a86cf5097aeac1d22e72c406/expr.h5ad
sennet,ed39fdf87f0eea4cb20a03b38190ce47,https://assets.api.sennetconsortium.org/ed39fdf87f0eea4cb20a03b38190ce47/expr.h5ad
sennet,2eeab84ac0e040e4c8bd2ddd0709fd6c,https://assets.api.sennetconsortium.org/2eeab84ac0e040e4c8bd2ddd0709fd6c/expr.h5ad
sennet,2cfb87471c9e827ee741dd5bbaa4f5d8,https://assets.api.sennetconsortium.org/2cfb87471c9e827ee741dd5bbaa4f5d8/expr.h5ad
sennet,49a77ec5055a8878f95f3eedaac94136,https://assets.api.sennetconsortium.org/49a77ec5055a8878f95f3eedaac94136/expr.h5ad
sennet,dfcaf1bf0bf4a73bfbd37aa1565a0b70,https://assets.api.sennetconsortium.org/dfcaf1bf0bf4a73bfbd37aa1565a0b70/expr.h5ad
